Year,Name,Position,Age,Height (in),Weight (lbs),RushYds,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs,Team,Team (Abbr),Team Points Scored,Team Points Allowed,Team Total Yards,Team Pass Attempts,Team Passing Yards,Team PassingTDs,Team Rush Attempts,Team Rushing Yards,Team Rushing TDs,Team First Downs,Team Turnovers,Team RZSP,Team Offensive Efficiency,Team Passing Efficiency,Team Rushing Efficiency,Team Turnover Rate,Catch%,YardsPerReception,YardsPerTarget,YACPerReception,TDperReception,TDperTarget,YardsPerRush,TDperRush,TotalYardsPerTouch,TotalTDsPerTouch,TeamPassingYardsPerAttempt,TeamRushingYardsPerAttempt,TeamPassingTDPercentage,TeamRushingTDPercentage,TeamYardsPerPlay,TeamPointsPerYard
2020,Laviska Shenault Jr.,WR,22,73,220,91,18,0,58,600,5,79,295,691,5,Jaguars,JAX,306.0,492.0,5218.0,616.0,3699.0,25.0,337.0,1519.0,9.0,310.0,25.0,0.6,0.058643,6.00487,4.507418,0.026233,0.7341772151898734,10.344827586206897,7.594936708860759,5.086206896551724,0.08620689655172414,0.06329113924050633,5.055555555555555,0.0,9.092105263157896,0.06578947368421052,6.00487012987013,4.507418397626113,0.040584415584415584,0.026706231454005934,5.475341028331584,0.05864315829819854
2021,Laviska Shenault Jr.,WR,23,73,220,41,11,0,63,619,0,100,393,660,0,Jaguars,JAX,253.0,457.0,5191.0,604.0,3436.0,12.0,392.0,1755.0,13.0,304.0,29.0,0.5128,0.048738,5.688742,4.477041,0.029116,0.63,9.825396825396826,6.19,6.238095238095238,0.0,0.0,3.727272727272727,0.0,8.91891891891892,0.0,5.688741721854305,4.4770408163265305,0.019867549668874173,0.03316326530612245,5.211847389558233,0.04873820073203622
2022,Laviska Shenault Jr.,WR,24,73,220,65,9,1,27,272,1,32,330,337,2,Panthers,CAR,347.0,374.0,5206.0,457.0,2996.0,16.0,483.0,2210.0,16.0,281.0,21.0,0.5652,0.066654,6.555799,4.575569,0.02234,0.84375,10.074074074074074,8.5,12.222222222222221,0.037037037037037035,0.03125,7.222222222222222,0.1111111111111111,9.36111111111111,0.05555555555555555,6.555798687089715,4.575569358178054,0.0350109409190372,0.033126293995859216,5.538297872340426,0.06665386092969651
2023,Laviska Shenault Jr.,WR,25,73,220,55,12,0,10,60,0,10,85,115,0,Panthers,CAR,236.0,416.0,4510.0,586.0,2741.0,13.0,445.0,1769.0,7.0,297.0,20.0,0.5,0.052328,4.677474,3.975281,0.019399,1.0,6.0,6.0,8.5,0.0,0.0,4.583333333333333,0.0,5.2272727272727275,0.0,4.677474402730375,3.9752808988764046,0.02218430034129693,0.015730337078651686,4.37439379243453,0.05232815964523282
2020,Lawrence Cager,TE,24,77,220,0,0,0,2,35,0,6,12,35,0,Jets,NYJ,243.0,457.0,4479.0,499.0,2796.0,16.0,406.0,1683.0,9.0,269.0,19.0,0.4211,0.054253,5.603206,4.14532,0.020994,0.3333333333333333,17.5,5.833333333333333,6.0,0.0,0.0,0.0,0.0,17.5,0.0,5.603206412825651,4.145320197044335,0.03206412825651302,0.022167487684729065,4.9491712707182325,0.05425318151373074
2022,Lawrence Cager,TE,25,77,220,0,0,0,13,118,1,19,78,118,1,Giants,NYG,365.0,371.0,5676.0,520.0,3157.0,17.0,520.0,2519.0,21.0,352.0,16.0,0.6481,0.064306,6.071154,4.844231,0.015385,0.6842105263157895,9.076923076923077,6.2105263157894735,6.0,0.07692307692307693,0.05263157894736842,0.0,0.0,9.076923076923077,0.07692307692307693,6.071153846153846,4.844230769230769,0.032692307692307694,0.04038461538461539,5.457692307692308,0.06430584918957012
2023,Lawrence Cager,TE,26,77,220,0,0,0,4,36,1,5,27,36,1,Giants,NYG,266.0,407.0,4760.0,518.0,2886.0,15.0,454.0,1874.0,10.0,267.0,19.0,0.44189999999999996,0.055882,5.571429,4.127753,0.019547,0.8,9.0,7.2,6.75,0.25,0.2,0.0,0.0,9.0,0.25,5.571428571428571,4.127753303964758,0.02895752895752896,0.022026431718061675,4.897119341563786,0.05588235294117647
2015,Le'Veon Bell,RB,23,73,244,556,113,3,24,136,0,26,139,692,3,Steelers,PIT,423.0,319.0,6327.0,590.0,4603.0,26.0,388.0,1724.0,16.0,331.0,28.0,0.5714,0.066856,7.801695,4.443299,0.02863,0.9230769230769231,5.666666666666667,5.230769230769231,5.791666666666667,0.0,0.0,4.920353982300885,0.02654867256637168,5.0510948905109485,0.021897810218978103,7.801694915254237,4.443298969072165,0.04406779661016949,0.041237113402061855,6.469325153374233,0.06685633001422475
2016,Le'Veon Bell,RB,24,73,225,1268,261,7,75,616,2,94,685,1884,9,Steelers,PIT,399.0,327.0,5962.0,596.0,4202.0,33.0,409.0,1760.0,13.0,336.0,18.0,0.5424,0.066924,7.050336,4.303178,0.01791,0.7978723404255319,8.213333333333333,6.553191489361702,9.133333333333333,0.02666666666666667,0.02127659574468085,4.85823754789272,0.02681992337164751,5.607142857142857,0.026785714285714284,7.050335570469799,4.30317848410758,0.05536912751677853,0.03178484107579462,5.9323383084577115,0.06692385105669238
2017,Le'Veon Bell,RB,25,73,225,1291,321,9,85,655,2,107,699,1946,11,Steelers,PIT,406.0,308.0,6047.0,590.0,4380.0,29.0,437.0,1667.0,12.0,348.0,20.0,0.5303,0.067141,7.423729,3.814645,0.019474,0.794392523364486,7.705882352941177,6.121495327102804,8.223529411764705,0.023529411764705882,0.018691588785046728,4.021806853582555,0.028037383177570093,4.793103448275862,0.027093596059113302,7.423728813559322,3.814645308924485,0.04915254237288136,0.02745995423340961,5.888023369036027,0.06714073094096246
2019,Le'Veon Bell,RB,27,73,225,789,245,3,66,461,1,78,454,1250,4,Jets,NYJ,276.0,359.0,4368.0,521.0,3111.0,19.0,383.0,1257.0,6.0,253.0,25.0,0.5455,0.063187,5.971209,3.281984,0.027655,0.8461538461538461,6.984848484848484,5.910256410256411,6.878787878787879,0.015151515151515152,0.01282051282051282,3.220408163265306,0.012244897959183673,4.019292604501608,0.012861736334405145,5.971209213051823,3.2819843342036554,0.036468330134357005,0.015665796344647518,4.831858407079646,0.06318681318681318
2020,Le'Veon Bell,RB,28,73,225,328,82,2,16,138,0,20,139,466,2,Chiefs,KC,473.0,362.0,6653.0,630.0,4854.0,40.0,403.0,1799.0,13.0,397.0,16.0,0.589,0.071096,7.704762,4.46402,0.015489,0.8,8.625,6.9,8.6875,0.0,0.0,4.0,0.024390243902439025,4.755102040816326,0.02040816326530612,7.704761904761905,4.464019851116626,0.06349206349206349,0.03225806451612903,6.440464666021297,0.07109574627987374
2021,Le'Veon Bell,RB,29,73,225,101,39,2,5,30,1,7,26,131,3,Buccaneers,TB,511.0,353.0,6901.0,731.0,5229.0,43.0,385.0,1672.0,18.0,404.0,19.0,0.6579,0.074047,7.153215,4.342857,0.017025,0.7142857142857143,6.0,4.285714285714286,5.2,0.2,0.14285714285714285,2.58974358974359,0.05128205128205128,2.977272727272727,0.06818181818181818,7.153214774281806,4.3428571428571425,0.058823529411764705,0.046753246753246755,6.183691756272402,0.07404723953050282
2015,Lee Smith,TE,28,78,265,0,0,0,12,70,1,13,64,70,1,Raiders,OAK,359.0,399.0,5336.0,605.0,3879.0,34.0,370.0,1457.0,7.0,300.0,24.0,0.6098,0.067279,6.41157,3.937838,0.024615,0.9230769230769231,5.833333333333333,5.384615384615385,5.333333333333333,0.08333333333333333,0.07692307692307693,0.0,0.0,5.833333333333333,0.08333333333333333,6.411570247933884,3.937837837837838,0.05619834710743802,0.01891891891891892,5.472820512820513,0.06727886056971515
2016,Lee Smith,TE,29,78,265,0,0,0,6,29,0,6,31,29,0,Raiders,OAK,416.0,385.0,5973.0,596.0,4051.0,29.0,434.0,1922.0,17.0,334.0,14.0,0.5861999999999999,0.069647,6.79698,4.428571,0.013592,1.0,4.833333333333333,4.833333333333333,5.166666666666667,0.0,0.0,0.0,0.0,4.833333333333333,0.0,6.796979865771812,4.428571428571429,0.04865771812080537,0.03917050691244239,5.7990291262135925,0.06964674367989285
2017,Lee Smith,TE,30,78,265,0,0,0,8,76,0,11,34,76,0,Raiders,OAK,301.0,373.0,5185.0,558.0,3631.0,23.0,370.0,1554.0,13.0,287.0,28.0,0.5882000000000001,0.058052,6.507168,4.2,0.030172,0.7272727272727273,9.5,6.909090909090909,4.25,0.0,0.0,0.0,0.0,9.5,0.0,6.507168458781362,4.2,0.04121863799283154,0.03513513513513514,5.587284482758621,0.05805207328833173
2018,Lee Smith,TE,31,78,265,0,0,0,10,73,3,11,56,73,3,Raiders,OAK,290.0,467.0,5379.0,556.0,3751.0,19.0,387.0,1628.0,9.0,300.0,24.0,0.5349,0.053913,6.746403,4.206718,0.025451,0.9090909090909091,7.3,6.636363636363637,5.6,0.3,0.2727272727272727,0.0,0.0,7.3,0.3,6.746402877697841,4.20671834625323,0.0341726618705036,0.023255813953488372,5.704135737009544,0.05391336679680238
2019,Lee Smith,WR,32,78,265,0,0,0,4,31,1,5,8,31,1,Bills,BUF,314.0,259.0,5283.0,513.0,3229.0,21.0,465.0,2054.0,13.0,314.0,19.0,0.5652,0.059436,6.294347,4.417204,0.019427,0.8,7.75,6.2,2.0,0.25,0.2,0.0,0.0,7.75,0.25,6.294346978557505,4.417204301075269,0.04093567251461988,0.02795698924731183,5.401840490797546,0.05943592655688056
2020,Lee Smith,TE,33,78,265,0,0,0,4,35,2,6,22,35,2,Bills,BUF,501.0,375.0,6343.0,596.0,4620.0,40.0,411.0,1723.0,16.0,397.0,22.0,0.6103999999999999,0.078985,7.751678,4.192214,0.021847,0.6666666666666666,8.75,5.833333333333333,5.5,0.5,0.3333333333333333,0.0,0.0,8.75,0.5,7.751677852348993,4.192214111922141,0.06711409395973154,0.038929440389294405,6.298907646474677,0.07898470755163171
2021,Lee Smith,TE,34,78,265,0,0,0,9,65,1,11,31,65,1,Falcons,ATL,313.0,459.0,5164.0,573.0,3713.0,20.0,393.0,1451.0,11.0,306.0,26.0,0.537,0.060612,6.47993,3.692112,0.026915,0.8181818181818182,7.222222222222222,5.909090909090909,3.4444444444444446,0.1111111111111111,0.09090909090909091,0.0,0.0,7.222222222222222,0.1111111111111111,6.479930191972077,3.6921119592875318,0.034904013961605584,0.027989821882951654,5.345755693581781,0.060611928737412855
2015,LeGarrette Blount,RB,29,72,250,703,165,6,6,43,1,7,32,746,7,Patriots,NE,465.0,315.0,5991.0,629.0,4587.0,36.0,383.0,1404.0,14.0,347.0,14.0,0.6522,0.077616,7.292528,3.665796,0.013834,0.8571428571428571,7.166666666666667,6.142857142857143,5.333333333333333,0.16666666666666666,0.14285714285714285,4.260606060606061,0.03636363636363636,4.362573099415204,0.04093567251461988,7.292527821939586,3.6657963446475197,0.057233704292527825,0.03655352480417755,5.919960474308301,0.07761642463695544
2016,LeGarrette Blount,RB,30,72,250,1161,299,18,7,38,0,8,44,1199,18,Patriots,NE,441.0,250.0,6180.0,550.0,4308.0,32.0,482.0,1872.0,19.0,351.0,11.0,0.64,0.071359,7.832727,3.883817,0.010659,0.875,5.428571428571429,4.75,6.285714285714286,0.0,0.0,3.882943143812709,0.06020066889632107,3.918300653594771,0.058823529411764705,7.832727272727273,3.883817427385892,0.05818181818181818,0.03941908713692946,5.988372093023256,0.07135922330097087
2017,LeGarrette Blount,RB,31,72,250,766,173,2,8,50,1,8,44,816,3,Eagles,PHI,457.0,295.0,5852.0,564.0,3737.0,38.0,473.0,2115.0,9.0,338.0,20.0,0.6406000000000001,0.078093,6.625887,4.471459,0.019286,1.0,6.25,6.25,5.5,0.125,0.125,4.427745664739884,0.011560693641618497,4.50828729281768,0.016574585635359115,6.625886524822695,4.471458773784355,0.0673758865248227,0.019027484143763214,5.643201542912247,0.07809295967190703
2018,LeGarrette Blount,RB,32,72,250,418,154,5,10,67,0,15,86,485,5,Lions,DET,324.0,360.0,5236.0,574.0,3576.0,22.0,404.0,1660.0,11.0,325.0,19.0,0.5306000000000001,0.061879,6.229965,4.108911,0.019427,0.6666666666666666,6.7,4.466666666666667,8.6,0.0,0.0,2.7142857142857144,0.032467532467532464,2.957317073170732,0.03048780487804878,6.229965156794425,4.108910891089109,0.03832752613240418,0.027227722772277228,5.3537832310838445,0.061879297173414824
2017,Leonard Fournette,RB,22,72,228,1040,268,9,36,302,1,48,317,1342,10,Jaguars,JAX,417.0,268.0,5855.0,527.0,3593.0,21.0,527.0,2262.0,18.0,332.0,23.0,0.6897,0.071221,6.817837,4.29222,0.021822,0.75,8.38888888888889,6.291666666666667,8.805555555555555,0.027777777777777776,0.020833333333333332,3.8805970149253732,0.033582089552238806,4.4144736842105265,0.03289473684210526,6.817836812144212,4.292220113851992,0.03984819734345351,0.03415559772296015,5.555028462998102,0.07122117847993169
2018,Leonard Fournette,RB,23,72,228,439,133,5,22,185,1,26,222,624,6,Jaguars,JAX,245.0,316.0,4832.0,536.0,3109.0,15.0,416.0,1723.0,7.0,277.0,29.0,0.4412,0.050704,5.800373,4.141827,0.030462,0.8461538461538461,8.409090909090908,7.115384615384615,10.090909090909092,0.045454545454545456,0.038461538461538464,3.300751879699248,0.03759398496240601,4.025806451612903,0.03870967741935484,5.800373134328358,4.141826923076923,0.027985074626865673,0.016826923076923076,5.07563025210084,0.05070364238410596
2019,Leonard Fournette,RB,24,72,228,1152,265,3,76,522,0,100,576,1674,3,Jaguars,JAX,300.0,397.0,5468.0,589.0,3760.0,24.0,389.0,1708.0,3.0,298.0,20.0,0.4043,0.054865,6.383701,4.390746,0.02045,0.76,6.868421052631579,5.22,7.578947368421052,0.0,0.0,4.347169811320755,0.011320754716981131,4.909090909090909,0.008797653958944282,6.383701188455008,4.390745501285347,0.04074702886247878,0.007712082262210797,5.591002044989775,0.0548646671543526
2020,Leonard Fournette,RB,25,72,228,367,97,6,36,233,0,47,240,600,6,Buccaneers,TB,492.0,355.0,6145.0,626.0,4626.0,42.0,369.0,1519.0,16.0,364.0,17.0,0.6456000000000001,0.080065,7.389776,4.116531,0.017085,0.7659574468085106,6.472222222222222,4.957446808510638,6.666666666666667,0.0,0.0,3.783505154639175,0.061855670103092786,4.511278195488722,0.045112781954887216,7.389776357827476,4.116531165311653,0.0670926517571885,0.04336043360433604,6.175879396984925,0.08006509357200976
2021,Leonard Fournette,RB,26,72,228,812,180,8,69,454,2,84,449,1266,10,Buccaneers,TB,511.0,353.0,6901.0,731.0,5229.0,43.0,385.0,1672.0,18.0,404.0,19.0,0.6579,0.074047,7.153215,4.342857,0.017025,0.8214285714285714,6.579710144927536,5.404761904761905,6.507246376811594,0.028985507246376812,0.023809523809523808,4.511111111111111,0.044444444444444446,5.0843373493975905,0.040160642570281124,7.153214774281806,4.3428571428571425,0.058823529411764705,0.046753246753246755,6.183691756272402,0.07404723953050282
2022,Leonard Fournette,RB,27,72,228,668,189,3,73,523,3,83,563,1191,6,Buccaneers,TB,313.0,358.0,5894.0,751.0,4586.0,26.0,386.0,1308.0,5.0,346.0,22.0,0.5094,0.053105,6.106525,3.388601,0.019349,0.8795180722891566,7.164383561643835,6.301204819277109,7.712328767123288,0.0410958904109589,0.03614457831325301,3.5343915343915344,0.015873015873015872,4.5458015267175576,0.022900763358778626,6.1065246338215715,3.38860103626943,0.03462050599201065,0.012953367875647668,5.183817062445031,0.05310485239226332
2023,Leonard Fournette,RB,28,72,228,40,12,0,0,0,0,0,0,40,0,Bills,BUF,451.0,311.0,6366.0,579.0,4154.0,29.0,512.0,2212.0,22.0,381.0,28.0,0.6389,0.070845,7.174439,4.320313,0.025665,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,0.0,7.174438687392056,4.3203125,0.05008635578583765,0.04296875,5.835013748854262,0.07084511467169337
2015,Leonard Hankerson,WR,26,74,211,0,0,0,26,327,3,45,120,327,3,Patriots,NE,465.0,315.0,5991.0,629.0,4587.0,36.0,383.0,1404.0,14.0,347.0,14.0,0.6522,0.077616,7.292528,3.665796,0.013834,0.5777777777777777,12.576923076923077,7.266666666666667,4.615384615384615,0.11538461538461539,0.06666666666666667,0.0,0.0,12.576923076923077,0.11538461538461539,7.292527821939586,3.6657963446475197,0.057233704292527825,0.03655352480417755,5.919960474308301,0.07761642463695544
2015,Leonard Hankerson,WR,26,74,211,0,0,0,26,327,3,45,120,327,3,Falcons,ATL,339.0,345.0,5990.0,621.0,4379.0,21.0,420.0,1611.0,13.0,359.0,30.0,0.5472,0.056594,7.05153,3.835714,0.028818,0.5777777777777777,12.576923076923077,7.266666666666667,4.615384615384615,0.11538461538461539,0.06666666666666667,0.0,0.0,12.576923076923077,0.11538461538461539,7.051529790660226,3.835714285714286,0.033816425120772944,0.030952380952380953,5.754082612872239,0.05659432387312187
2015,Leonard Hankerson,WR,26,74,211,0,0,0,26,327,3,45,120,327,3,Bills,BUF,379.0,359.0,5775.0,465.0,3343.0,23.0,509.0,2432.0,19.0,297.0,19.0,0.5,0.065628,7.189247,4.777996,0.019507,0.5777777777777777,12.576923076923077,7.266666666666667,4.615384615384615,0.11538461538461539,0.06666666666666667,0.0,0.0,12.576923076923077,0.11538461538461539,7.189247311827957,4.777996070726916,0.04946236559139785,0.03732809430255403,5.929158110882957,0.06562770562770563
2016,Leonte Carroo,WR,22,72,217,0,0,0,3,29,1,6,14,29,1,Dolphins,MIA,363.0,380.0,5324.0,477.0,3500.0,27.0,405.0,1824.0,14.0,278.0,23.0,0.551,0.068182,7.337526,4.503704,0.026077,0.5,9.666666666666666,4.833333333333333,4.666666666666667,0.3333333333333333,0.16666666666666666,0.0,0.0,9.666666666666666,0.3333333333333333,7.337526205450734,4.503703703703704,0.05660377358490566,0.0345679012345679,6.036281179138322,0.06818181818181818
2017,Leonte Carroo,WR,23,73,215,0,0,0,7,69,0,14,10,69,0,Dolphins,MIA,281.0,393.0,4923.0,602.0,3535.0,24.0,360.0,1388.0,4.0,284.0,29.0,0.5263,0.057079,5.872093,3.855556,0.030146,0.5,9.857142857142858,4.928571428571429,1.4285714285714286,0.0,0.0,0.0,0.0,9.857142857142858,0.0,5.872093023255814,3.8555555555555556,0.03986710963455149,0.011111111111111112,5.117463617463618,0.05707901685963843
2018,Leonte Carroo,WR,24,73,215,14,1,0,2,94,1,4,39,108,1,Dolphins,MIA,319.0,433.0,4638.0,455.0,2900.0,26.0,371.0,1738.0,7.0,252.0,23.0,0.5161,0.06878,6.373626,4.684636,0.027845,0.5,47.0,23.5,19.5,0.5,0.25,14.0,0.0,36.0,0.3333333333333333,6.373626373626373,4.684636118598383,0.05714285714285714,0.018867924528301886,5.61501210653753,0.06877964639931004
2015,LeSean McCoy,RB,27,71,208,895,203,3,32,292,2,50,290,1187,5,Bills,BUF,379.0,359.0,5775.0,465.0,3343.0,23.0,509.0,2432.0,19.0,297.0,19.0,0.5,0.065628,7.189247,4.777996,0.019507,0.64,9.125,5.84,9.0625,0.0625,0.04,4.4088669950738915,0.014778325123152709,5.051063829787234,0.02127659574468085,7.189247311827957,4.777996070726916,0.04946236559139785,0.03732809430255403,5.929158110882957,0.06562770562770563
2016,LeSean McCoy,RB,28,71,208,1267,234,13,50,356,1,57,403,1623,14,Bills,BUF,399.0,378.0,5666.0,474.0,3036.0,17.0,492.0,2630.0,29.0,328.0,12.0,0.6481,0.07042,6.405063,5.345528,0.012422,0.8771929824561403,7.12,6.245614035087719,8.06,0.02,0.017543859649122806,5.414529914529915,0.05555555555555555,5.714788732394366,0.04929577464788732,6.405063291139241,5.345528455284553,0.035864978902953586,0.05894308943089431,5.865424430641822,0.07042004941757854
2017,LeSean McCoy,RB,29,71,210,1138,287,6,59,448,2,77,420,1586,8,Bills,BUF,302.0,359.0,4842.0,476.0,2825.0,16.0,487.0,2017.0,12.0,278.0,16.0,0.5111,0.062371,5.934874,4.141684,0.016615,0.7662337662337663,7.593220338983051,5.818181818181818,7.11864406779661,0.03389830508474576,0.025974025974025976,3.965156794425087,0.020905923344947737,4.583815028901734,0.023121387283236993,5.934873949579832,4.1416837782340865,0.03361344537815126,0.024640657084188913,5.02803738317757,0.06237092110698059
2018,LeSean McCoy,RB,30,71,210,514,161,3,34,238,0,46,294,752,3,Bills,BUF,269.0,374.0,4778.0,499.0,2794.0,13.0,468.0,1984.0,15.0,283.0,32.0,0.5946,0.0563,5.599198,4.239316,0.033092,0.7391304347826086,7.0,5.173913043478261,8.647058823529411,0.0,0.0,3.1925465838509317,0.018633540372670808,3.8564102564102565,0.015384615384615385,5.599198396793587,4.239316239316239,0.026052104208416832,0.03205128205128205,4.94105480868666,0.05629970699037254
2019,LeSean McCoy,RB,31,71,210,465,101,4,28,181,1,34,247,646,5,Chiefs,KC,451.0,308.0,6067.0,576.0,4498.0,30.0,375.0,1569.0,16.0,350.0,15.0,0.6,0.074337,7.809028,4.184,0.015773,0.8235294117647058,6.464285714285714,5.323529411764706,8.821428571428571,0.03571428571428571,0.029411764705882353,4.603960396039604,0.039603960396039604,5.007751937984496,0.03875968992248062,7.809027777777778,4.184,0.052083333333333336,0.042666666666666665,6.379600420609885,0.07433657491346629
2020,LeSean McCoy,RB,32,71,210,31,10,0,15,101,0,19,102,132,0,Buccaneers,TB,492.0,355.0,6145.0,626.0,4626.0,42.0,369.0,1519.0,16.0,364.0,17.0,0.6456000000000001,0.080065,7.389776,4.116531,0.017085,0.7894736842105263,6.733333333333333,5.315789473684211,6.8,0.0,0.0,3.1,0.0,5.28,0.0,7.389776357827476,4.116531165311653,0.0670926517571885,0.04336043360433604,6.175879396984925,0.08006509357200976
2015,Levine Toilolo,TE,24,80,265,0,0,0,7,44,0,12,20,44,0,Falcons,ATL,339.0,345.0,5990.0,621.0,4379.0,21.0,420.0,1611.0,13.0,359.0,30.0,0.5472,0.056594,7.05153,3.835714,0.028818,0.5833333333333334,6.285714285714286,3.6666666666666665,2.857142857142857,0.0,0.0,0.0,0.0,6.285714285714286,0.0,7.051529790660226,3.835714285714286,0.033816425120772944,0.030952380952380953,5.754082612872239,0.05659432387312187
2016,Levine Toilolo,TE,25,80,265,0,0,0,13,264,2,19,151,264,2,Falcons,ATL,540.0,406.0,6653.0,537.0,4725.0,38.0,421.0,1928.0,20.0,379.0,11.0,0.6456000000000001,0.081166,8.798883,4.579572,0.011482,0.6842105263157895,20.307692307692307,13.894736842105264,11.615384615384615,0.15384615384615385,0.10526315789473684,0.0,0.0,20.307692307692307,0.15384615384615385,8.798882681564246,4.57957244655582,0.07076350093109869,0.047505938242280284,6.944676409185804,0.0811663911017586
2017,Levine Toilolo,TE,26,80,265,0,0,0,12,122,1,14,66,122,1,Falcons,ATL,353.0,315.0,5837.0,530.0,3990.0,21.0,430.0,1847.0,12.0,330.0,18.0,0.4918,0.060476,7.528302,4.295349,0.01875,0.8571428571428571,10.166666666666666,8.714285714285714,5.5,0.08333333333333333,0.07142857142857142,0.0,0.0,10.166666666666666,0.08333333333333333,7.528301886792453,4.2953488372093025,0.03962264150943396,0.027906976744186046,6.080208333333333,0.06047627205756382
2018,Levine Toilolo,TE,27,80,265,0,0,0,21,263,1,24,114,263,1,Lions,DET,324.0,360.0,5236.0,574.0,3576.0,22.0,404.0,1660.0,11.0,325.0,19.0,0.5306000000000001,0.061879,6.229965,4.108911,0.019427,0.875,12.523809523809524,10.958333333333334,5.428571428571429,0.047619047619047616,0.041666666666666664,0.0,0.0,12.523809523809524,0.047619047619047616,6.229965156794425,4.108910891089109,0.03832752613240418,0.027227722772277228,5.3537832310838445,0.061879297173414824
2019,Levine Toilolo,TE,28,80,268,0,0,0,2,10,0,2,14,10,0,49ers,SF,479.0,310.0,6097.0,478.0,3792.0,28.0,498.0,2305.0,23.0,336.0,23.0,0.5556,0.078563,7.933054,4.628514,0.023566,1.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,7.933054393305439,4.628514056224899,0.058577405857740586,0.04618473895582329,6.246926229508197,0.07856322781695917
2020,Levine Toilolo,TE,29,80,268,0,0,0,5,46,0,6,26,46,0,Giants,NYG,280.0,357.0,4794.0,517.0,3026.0,12.0,399.0,1768.0,13.0,297.0,22.0,0.46340000000000003,0.058406,5.852998,4.431078,0.024017,0.8333333333333334,9.2,7.666666666666667,5.2,0.0,0.0,0.0,0.0,9.2,0.0,5.852998065764023,4.431077694235589,0.02321083172147002,0.03258145363408521,5.2336244541484715,0.05840634125990822
2019,Lil'Jordan Humphrey,WR,21,76,225,0,0,0,0,0,0,1,0,0,0,Saints,NO,458.0,341.0,5982.0,581.0,4244.0,36.0,405.0,1738.0,12.0,347.0,8.0,0.5932,0.076563,7.304647,4.291358,0.008114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.304647160068847,4.291358024691358,0.06196213425129088,0.02962962962962963,6.0669371196754565,0.07656302240053493
