Year,Name,Position,Age,RushYDs,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs
2022,James Robinson,RB,24,425,110,3,11,51,2,14,63,476,5
2022,James Washington,WR,26,0,0,0,0,0,0,1,0,0,0
2022,Jameson Williams,WR,21,40,1,0,1,41,1,9,5,81,1
2022,Jamison Crowder,WR,29,0,0,0,6,60,0,13,30,60,0
2022,Jaret Patterson,RB,23,78,17,0,0,0,0,1,0,78,0
2022,Jarvis Landry,WR,30,0,0,0,25,272,1,39,61,272,1
2022,Jauan Jennings,WR,25,0,0,0,35,416,1,56,176,416,1
2022,Javonte Williams,RB,22,204,47,0,16,76,0,22,118,280,0
2022,Jaylen Waddle,WR,24,26,3,0,75,1356,8,117,510,1382,8
2022,Jaylen Warren,RB,24,379,77,1,28,214,0,33,225,593,1
2022,Jeff Wilson,RB,27,860,176,5,22,185,1,37,141,1045,6
2022,Jelani Woods,TE,24,0,0,0,25,312,3,40,120,312,3
2022,Jerick McKinnon,RB,30,291,72,1,56,512,9,71,541,803,10
2022,Jerry Jeudy,WR,23,40,4,0,67,972,6,100,396,1012,6
2022,Jesper Horsted,WR,25,0,0,0,3,19,0,4,6,19,0
2022,Joe Mixon,RB,26,814,210,7,60,441,2,75,468,1255,9
2022,John Bates,TE,25,0,0,0,14,108,1,22,54,108,1
2022,John Brown,WR,32,0,0,0,1,42,1,2,0,42,1
2022,Johnny Mundt,TE,28,0,0,0,19,140,1,21,117,140,1
2022,Jonathan Taylor,RB,23,861,192,4,28,143,0,40,203,1004,4
2022,Jonathan Ward,RB,25,25,5,0,2,7,0,3,4,32,0
2022,Jonathan Williams,RB,28,152,37,0,7,40,0,10,38,192,0
2022,Jonnu Smith,TE,27,5,1,0,27,245,0,38,200,250,0
2022,Jordan Akins,TE,30,0,0,0,37,495,5,54,270,495,5
2022,Jordan Howard,RB,28,1,1,0,0,0,0,0,0,1,0
2022,Jordan Mason,RB,23,258,43,1,0,0,0,0,0,258,1
2022,Jordan Wilkins,RB,27,58,13,0,6,29,0,8,44,87,0
2022,Josh Gordon,WR,31,0,0,0,0,0,0,1,0,0,0
2022,Josh Jacobs,RB,24,1653,340,12,53,400,0,64,374,2053,12
2022,Josh Oliver,TE,25,0,0,0,14,149,2,25,74,149,2
2022,Josh Palmer,WR,24,4,1,0,72,769,3,107,252,773,3
2022,Josh Reynolds,WR,27,0,0,0,38,479,3,59,115,479,3
2022,Joshua Kelley,RB,25,287,69,2,14,101,0,25,88,388,2
2022,Josiah Deguara,TE,25,0,0,0,13,114,0,15,63,114,0
2022,JuJu Smith-Schuster,WR,26,0,0,0,78,933,3,101,457,933,3
2022,Julio Jones,WR,33,45,5,0,24,299,2,43,114,344,2
2022,Justice Hill,RB,24,262,49,0,12,58,0,12,83,320,0
2022,Justin Jackson,RB,26,170,42,1,12,101,1,19,110,271,2
2022,Justin Jefferson,WR,23,24,4,1,128,1809,8,184,613,1833,9
2022,Justin Watson,WR,26,0,0,0,15,315,2,34,60,315,2
2022,Juwan Johnson,TE,26,0,0,0,42,508,7,65,166,508,7
2022,K.J. Osborn,WR,25,6,3,0,60,650,5,90,300,656,5
2022,Kadarius Toney,WR,23,82,7,1,16,171,2,20,108,253,3
2022,Kalif Raymond,WR,28,36,7,0,47,616,0,64,218,652,0
2022,Kareem Hunt,RB,27,468,123,3,35,210,1,44,235,678,4
2022,Ke'Shawn Vaughn,RB,25,53,17,0,3,19,0,4,29,72,0
2022,Keaontay Ingram,RB,23,60,27,1,4,21,0,5,32,81,1
2022,Keelan Cole,WR,29,0,0,0,10,141,1,21,20,141,1
2022,Keenan Allen,WR,30,8,1,0,66,752,4,89,257,760,4
2022,Keith Kirkwood,WR,27,0,0,0,2,18,0,4,4,18,0
2022,Keke Coutee,WR,25,0,0,0,1,20,0,1,8,20,0
2022,Kendall Hinton,WR,25,13,2,0,24,311,0,33,139,324,0
2022,Kendrick Bourne,WR,27,39,6,0,35,434,1,48,145,473,1
2022,Kene Nwangwu,RB,24,14,9,0,2,21,0,2,21,35,0
2022,Kenneth Gainwell,RB,23,240,53,4,23,169,0,29,146,409,4
2022,Kenneth Walker III,RB,22,1050,228,9,27,165,0,35,221,1215,9
2022,Kenny Golladay,WR,29,0,0,0,6,81,1,17,11,81,1
2022,Kenyan Drake,RB,28,482,109,4,17,89,1,26,125,571,5
2022,Kevin Harris,RB,22,52,18,1,0,0,0,0,0,52,1
2022,KhaDarel Hodge,WR,27,0,0,0,13,202,1,20,61,202,1
2022,Khalil Herbert,RB,24,731,129,4,9,57,1,12,81,788,5
2022,Khalil Shakir,WR,22,0,0,0,10,161,1,20,74,161,1
2022,KJ Hamler,WR,23,23,2,0,7,165,0,14,23,188,0
2022,Ko Kieft,TE,24,0,0,0,7,80,1,10,31,80,1
2022,Kyle Pitts,TE,22,0,0,0,28,356,2,59,130,356,2
2022,Kyle Rudolph,TE,33,0,0,0,3,28,1,5,3,28,1
2022,Laquon Treadwell,WR,27,0,0,0,6,42,0,10,11,42,0
2022,Latavius Murray,RB,32,760,171,6,27,132,0,35,188,892,6
2022,Laviska Shenault Jr.,WR,24,65,9,1,27,272,1,32,330,337,2
2022,Lawrence Cager,TE,25,0,0,0,13,118,1,19,78,118,1
2022,Leonard Fournette,RB,27,668,189,3,73,523,3,83,563,1191,6
2022,Lil'Jordan Humphrey,WR,24,0,0,0,2,20,0,4,15,20,0
2022,Logan Thomas,TE,31,0,0,0,39,323,1,61,126,323,1
2022,Mack Hollins,WR,29,40,4,0,57,690,4,94,192,730,4
2022,Malcolm Brown,RB,29,81,18,1,5,37,0,6,37,118,1
2022,Malik Davis,RB,24,161,38,1,6,63,0,7,65,224,1
2022,Marcedes Lewis,TE,38,0,0,0,6,66,2,7,14,66,2
2022,Marcus Johnson,WR,28,0,0,0,9,99,0,22,36,99,0
2022,Mark Andrews,TE,27,8,3,0,73,847,5,113,243,855,5
2022,Mark Ingram,RB,33,233,62,1,16,68,0,18,78,301,1
2022,Marlon Mack,RB,26,84,16,1,8,99,1,10,114,183,2
2022,Marquez Callaway,WR,24,0,0,0,16,158,1,32,35,158,1
2022,Marquez Valdes-Scantling,WR,28,-3,1,0,42,687,2,81,122,684,2
2022,Marquise Brown,WR,25,1,1,0,67,709,3,107,236,710,3
2022,Marquise Goodwin,WR,32,5,2,0,27,387,4,42,114,392,4
2022,Marvin Jones,WR,32,0,0,0,46,529,3,81,95,529,3
2022,Matt Breida,RB,27,220,54,1,20,118,0,25,100,338,1
2022,Maxx Williams,TE,28,0,0,0,3,18,0,3,6,18,0
2022,Mecole Hardman,WR,24,31,4,2,25,297,4,34,160,328,6
2022,Melvin Gordon,RB,29,318,90,2,25,223,0,32,206,541,2
2022,Michael Burton,RB,30,7,5,0,2,11,0,3,8,18,0
2022,Michael Carter,RB,23,402,114,3,41,288,0,54,273,690,3
2022,Michael Gallup,WR,26,0,0,0,39,424,4,74,107,424,4
2022,Michael Thomas,WR,29,0,0,0,16,171,3,22,21,171,3
2022,Mike Boone,RB,27,102,24,0,9,96,0,15,81,198,0
2022,Mike Davis,RB,29,18,8,0,2,4,0,2,11,22,0
2022,Mike Evans,WR,29,0,0,0,77,1124,6,127,216,1124,6
2022,Mike Gesicki,TE,27,0,0,0,32,362,5,52,97,362,5
2022,Mike Thomas,WR,28,0,0,0,2,38,0,10,24,38,0
2022,Mike Williams,WR,28,0,0,0,63,895,4,93,324,895,4
2022,Miles Boykin,WR,26,0,0,0,2,11,0,3,0,11,0
2022,Miles Sanders,RB,25,1269,259,11,20,78,0,26,103,1347,11
2022,Mitchell Wilcox,TE,26,0,0,0,17,139,1,18,74,139,1
2022,Mo Alie-Cox,TE,29,0,0,0,19,189,3,28,99,189,3
2022,MyCole Pruitt,TE,30,0,0,0,16,150,4,21,75,150,4
2022,Myles Gaskin,RB,25,26,10,0,4,28,0,6,20,54,0
2022,N'Keal Harry,WR,25,0,0,0,7,116,1,9,16,116,1
2022,Najee Harris,RB,24,1034,272,7,41,229,3,53,207,1263,10
2022,Nelson Agholor,WR,29,0,0,0,31,362,2,53,147,362,2
2022,Nick Chubb,RB,27,1525,302,12,27,239,1,37,259,1764,13
2022,Nick Vannett,TE,29,0,0,0,6,55,0,9,32,55,0
2022,Nick Westbrook-Ikhine,WR,25,0,0,0,25,397,3,50,107,397,3
2022,Nico Collins,WR,23,0,0,0,37,481,2,66,143,481,2
2022,Noah Brown,WR,26,0,0,0,43,555,3,74,128,555,3
2022,Noah Fant,TE,25,0,0,0,50,486,4,63,221,486,4
2022,Noah Gray,TE,23,1,1,1,28,299,1,34,182,300,2
2022,Nyheim Hines,RB,26,33,24,1,30,241,1,37,190,274,2
2022,O.J. Howard,TE,28,0,0,0,10,145,2,23,60,145,2
2022,Olamide Zaccheaus,WR,25,7,2,0,40,533,3,61,193,540,3
2022,Parris Campbell,WR,25,58,5,0,63,623,3,91,276,681,3
2022,Pat Freiermuth,TE,24,0,0,0,63,732,2,98,281,732,2
2022,Patrick Taylor,RB,24,31,10,0,1,17,0,1,17,48,0
2022,Peyton Hendershot,TE,23,2,1,1,11,103,2,16,47,105,3
2022,Pharaoh Brown,TE,28,0,0,0,12,117,0,20,83,117,0
2022,Pharoh Cooper,WR,27,15,4,0,2,6,0,2,12,21,0
2022,Phillip Dorsett,WR,29,0,0,0,20,257,1,40,62,257,1
2022,Phillip Lindsay,RB,28,49,15,0,6,19,0,8,11,68,0
2022,Pierre Strong,RB,24,100,10,1,7,42,0,7,38,142,1
2022,Quez Watkins,WR,24,1,3,0,33,354,3,51,146,355,3
2022,Quintez Cephus,WR,24,0,0,0,2,15,0,3,4,15,0
2022,Quintin Morris,TE,23,0,0,0,8,84,1,11,38,84,1
2022,Rachaad White,RB,23,481,129,1,50,290,2,58,319,771,3
2022,Raheem Blackshear,RB,23,77,23,3,10,93,0,12,105,170,3
2022,Raheem Mostert,RB,30,891,181,3,31,202,2,42,179,1093,5
2022,Randall Cobb,WR,32,0,0,0,34,417,1,50,185,417,1
2022,Rashaad Penny,RB,26,346,57,2,4,16,0,5,28,362,2
2022,Rashid Shaheed,WR,24,57,4,1,28,488,2,34,175,545,3
2022,Rashod Bateman,WR,23,0,0,0,15,285,2,28,133,285,2
2022,Ray-Ray McCloud,WR,26,78,4,1,14,243,1,25,92,321,2
2022,Reggie Bonnafon,RB,26,8,3,0,0,0,0,0,0,8,0
2022,Rex Burkhead,RB,32,80,26,0,37,204,1,51,214,284,1
2022,Rhamondre Stevenson,RB,24,1040,210,5,69,421,1,88,488,1461,6
2022,Richard Rodgers,TE,30,0,0,0,1,4,0,4,3,4,0
2022,Richie James,WR,27,6,2,0,57,569,4,70,176,575,4
2022,River Cracraft,WR,28,0,0,0,9,102,2,14,26,102,2
2022,Robert Tonyan,TE,28,0,0,0,53,470,2,67,230,470,2
2022,Robert Woods,WR,30,0,0,0,53,527,2,91,156,527,2
2022,Romeo Doubs,WR,22,11,1,0,42,425,3,67,191,436,3
2022,Rondale Moore,WR,22,-5,6,0,41,414,1,56,281,409,1
2022,Ross Dwelley,TE,27,0,0,0,3,105,1,5,43,105,1
2022,Royce Freeman,RB,26,117,41,0,6,33,0,8,39,150,0
2022,Russell Gage,WR,26,0,0,0,51,426,5,70,171,426,5
2022,Ryan Griffin,TE,32,0,0,0,4,26,0,8,9,26,0
2022,Salvon Ahmed,RB,24,64,12,1,1,8,0,1,7,72,1
2022,Samaje Perine,RB,27,394,95,2,38,287,4,51,321,681,6
2022,Sammy Watkins,WR,29,0,0,0,16,325,0,27,126,325,0
2022,Samori Toure,WR,24,0,0,0,5,82,1,10,11,82,1
2022,Saquon Barkley,RB,25,1312,295,10,57,338,0,76,434,1650,10
2022,Scott Miller,WR,25,8,1,0,23,185,0,40,33,193,0
2022,Sean McKeon,TE,25,0,0,0,2,11,0,3,7,11,0
2022,Shane Zylstra,TE,26,0,0,0,11,60,4,15,13,60,4
2022,Shi Smith,WR,24,0,0,0,22,296,2,41,97,296,2
2022,Snoop Conner,RB,22,42,12,1,0,0,0,0,0,42,1
2022,Sony Michel,RB,27,106,36,0,9,53,0,13,46,159,0
2022,Stefon Diggs,WR,29,-3,1,0,108,1429,11,154,419,1426,11
2022,Stephen Anderson,TE,29,0,0,0,3,9,0,7,6,9,0
2022,Sterling Shepard,WR,29,0,0,0,13,154,1,24,55,154,1
2022,Steven Sims,WR,25,70,13,0,14,104,0,23,60,174,0
2022,T.J. Hockenson,TE,25,0,0,0,86,914,6,129,413,914,6
2022,T.Y. Hilton,WR,33,0,0,0,7,121,0,10,33,121,0
2022,Taysom Hill,TE,32,575,96,7,9,77,2,13,37,652,9
2022,Teagan Quitoriano,TE,22,0,0,0,7,113,2,14,53,113,2
2022,Tee Higgins,WR,23,0,0,0,74,1029,7,109,286,1029,7
2022,Terrace Marshall Jr.,WR,22,0,0,0,28,490,1,47,132,490,1
2022,Terry McLaurin,WR,27,29,7,0,77,1191,5,120,382,1220,5
2022,Tevin Coleman,RB,29,26,12,1,3,44,1,3,20,70,2
2022,Tommy Sweeney,TE,27,0,0,0,1,7,0,1,8,7,0
2022,Tommy Tremble,TE,22,0,0,0,19,174,3,32,62,174,3
2022,Tony Pollard,RB,25,1007,193,9,39,371,3,55,347,1378,12
2022,Travis Etienne,RB,23,1125,220,5,35,316,0,45,352,1441,5
2022,Travis Homer,RB,24,74,19,0,16,157,1,18,129,231,1
2022,Travis Kelce,TE,33,5,2,0,110,1338,12,152,657,1343,12
2022,Tre'Quan Smith,WR,26,0,0,0,19,278,1,27,66,278,1
2022,Trent Sherfield,WR,26,0,0,0,30,417,2,51,138,417,2
2022,Trent Taylor,WR,28,15,4,0,6,62,0,10,43,77,0
2022,Trenton Irwin,WR,27,11,1,0,15,231,4,23,59,242,4
2022,Trevon Wesco,TE,27,0,0,0,2,26,0,4,12,26,0
2022,Trey McBride,TE,23,0,0,0,29,265,1,39,117,265,1
2022,Trey Sermon,RB,23,19,2,0,0,0,0,0,0,19,0
2022,Treylon Burks,WR,22,47,4,0,33,444,1,54,165,491,1
2022,Tutu Atwell,WR,23,34,9,1,18,298,1,35,60,332,2
2022,Ty Johnson,RB,25,160,30,1,12,88,0,24,73,248,1
2022,Ty Montgomery,WR,29,-2,2,0,3,15,1,4,7,13,1
2022,Ty'Son Williams,RB,26,0,0,0,1,5,0,1,6,5,0
2022,Tyler Allgeier,RB,22,1035,210,3,16,139,1,17,168,1174,4
2022,Tyler Badie,RB,22,0,1,0,1,24,1,1,31,24,1
2022,Tyler Boyd,WR,28,0,0,0,58,762,5,82,249,762,5
2022,Tyler Conklin,TE,27,3,2,0,58,552,3,87,284,555,3
2022,Tyler Higbee,TE,29,0,0,0,72,620,3,108,404,620,3
2022,Tyler Kroft,TE,30,0,0,0,4,57,0,5,14,57,0
2022,Tyler Lockett,WR,30,0,0,0,84,1033,9,117,272,1033,9
2022,Tyler Mabry,TE,26,0,0,0,1,7,1,1,1,7,1
2022,Tyquan Thornton,WR,22,16,3,1,22,247,2,45,63,263,3
2022,Tyreek Hill,WR,28,32,7,1,119,1710,7,170,482,1742,8
2022,Tyron Johnson,WR,26,0,0,0,1,8,0,1,10,8,0
2022,Van Jefferson,WR,26,0,0,0,24,369,3,44,38,369,3
2022,Velus Jones Jr.,WR,25,103,9,1,7,107,1,14,37,210,2
2022,Wan'Dale Robinson,WR,21,-1,2,0,23,227,1,31,126,226,1
2022,Will Dissly,TE,26,0,0,0,34,349,3,38,184,349,3
2022,Zach Ertz,TE,32,0,0,0,47,406,4,69,130,406,4
2022,Zach Pascal,WR,28,0,1,0,15,150,1,19,86,150,1
2022,Zack Moss,RB,25,456,93,1,11,39,0,13,42,495,1
2022,Zay Jones,WR,27,18,4,0,82,823,5,121,293,841,5
2023,A.J. Brown,WR,26,0,0,0,106,1456,7,158,473,1456,7
2023,Aaron Jones,RB,29,656,142,2,30,233,1,43,271,889,3
2023,Adam Thielen,WR,33,6,1,0,103,1014,4,137,334,1020,4
2023,Adam Trautman,TE,26,0,0,0,22,204,3,35,98,204,3
2023,AJ Dillon,RB,25,613,178,2,22,223,0,28,231,836,2
2023,Albert Okwuegbunam,TE,25,0,0,0,0,0,0,1,0,0,0
2023,Alec Pierce,WR,23,0,0,0,32,514,2,65,97,514,2
2023,Alexander Mattison,RB,25,700,180,0,30,192,3,44,181,892,3
2023,Allen Lazard,WR,28,0,0,0,23,311,1,49,56,311,1
2023,Allen Robinson,WR,30,0,0,0,34,280,0,49,68,280,0
2023,Alvin Kamara,RB,28,694,180,5,75,466,1,86,501,1160,6
2023,Amari Cooper,WR,29,0,0,0,72,1250,5,128,271,1250,5
2023,Ameer Abdullah,RB,30,89,15,0,19,131,0,24,88,220,0
2023,Amon-Ra St. Brown,WR,24,24,4,0,119,1515,10,164,668,1539,10
2023,Andrew Beck,TE,25,3,5,1,11,55,2,13,37,58,3
2023,Antonio Gibson,RB,25,265,65,1,48,389,2,59,377,654,3
2023,Austin Ekeler,RB,28,628,179,5,51,436,1,74,533,1064,6
2023,Austin Hooper,TE,29,0,0,0,25,234,0,31,142,234,0
2023,Ben Skowronek,WR,26,9,2,0,8,66,1,12,30,75,1
2023,Blake Bell,TE,32,0,0,0,5,26,1,9,19,26,1
2023,Boston Scott,RB,28,86,20,0,4,52,0,6,43,138,0
2023,Brandin Cooks,WR,30,35,5,0,54,657,8,81,125,692,8
2023,Brandon Aiyuk,WR,25,0,0,0,75,1342,7,105,362,1342,7
2023,Brandon Bolden,RB,33,31,4,1,0,0,0,0,0,31,1
2023,Brandon Johnson,WR,25,0,0,0,19,284,4,30,89,284,4
2023,Brandon Powell,WR,27,17,5,0,29,324,1,44,104,341,1
2023,Braxton Berrios,WR,28,11,1,0,27,238,1,33,85,249,1
2023,Breece Hall,RB,22,994,223,5,76,591,4,95,649,1585,9
2023,Brevin Jordan,TE,23,0,0,0,17,219,2,21,124,219,2
2023,Brock Wright,TE,25,0,0,0,13,91,1,14,49,91,1
2023,Byron Pringle,WR,30,0,0,0,14,161,0,22,31,161,0
2023,C.J. Uzomah,TE,30,0,0,0,8,58,1,12,33,58,1
2023,Cade Otton,TE,24,0,0,0,47,455,4,67,223,455,4
2023,Cam Akers,RB,24,167,60,2,11,70,0,12,78,237,2
2023,CeeDee Lamb,WR,24,113,14,2,135,1749,12,181,680,1862,14
2023,Chase Claypool,WR,25,0,0,0,8,77,1,21,25,77,1
2023,Chase Edmonds,RB,27,176,49,0,14,81,0,17,111,257,0
2023,Chris Conley,WR,31,0,0,0,3,69,0,6,28,69,0
2023,Chris Evans,RB,26,12,2,0,1,-1,0,1,0,11,0
2023,Chris Godwin,WR,27,38,4,1,83,1024,2,130,376,1062,3
2023,Chris Manhertz,TE,31,0,0,0,2,16,0,4,10,16,0
2023,Chris Moore,WR,30,39,2,0,22,424,0,35,57,463,0
2023,Chris Olave,WR,23,0,0,0,87,1123,5,138,347,1123,5
2023,Christian Kirk,WR,27,6,1,0,57,787,3,85,247,793,3
2023,Christian McCaffrey,RB,27,1459,272,14,67,564,7,83,461,2023,21
2023,Christian Watson,WR,24,11,4,0,28,422,5,53,105,433,5
2023,Chuba Hubbard,RB,24,902,238,5,39,233,0,44,265,1135,5
2023,Clyde Edwards-Helaire,RB,24,223,70,1,17,188,1,22,228,411,2
2023,Colby Parkinson,TE,24,0,0,0,25,247,2,34,86,247,2
2023,Cole Kmet,TE,24,2,3,0,73,719,6,90,290,721,6
2023,Connor Heyward,TE,24,0,1,0,23,167,0,34,94,167,0
2023,Cooper Kupp,WR,30,-3,1,0,59,737,5,95,322,734,5
2023,Cordarrelle Patterson,RB,32,181,50,0,9,38,1,12,37,219,1
2023,Courtland Sutton,WR,28,0,0,0,59,772,10,90,156,772,10
2023,Curtis Samuel,WR,27,39,7,1,62,613,4,91,260,652,5
2023,D'Andre Swift,RB,24,1049,229,5,39,214,1,49,267,1263,6
2023,D'Ernest Johnson,RB,27,108,41,0,10,140,0,12,136,248,0
2023,D'Onta Foreman,RB,27,425,109,4,11,77,1,16,65,502,5
2023,D'Wayne Eskridge,WR,26,5,2,0,0,0,0,1,0,5,0
2023,Dallas Goedert,TE,28,1,1,0,59,592,3,83,319,593,3
2023,Dalton Schultz,TE,27,0,0,0,59,635,5,88,259,635,5
2023,Dalvin Cook,RB,28,214,67,0,15,78,0,20,106,292,0
2023,Dameon Pierce,RB,23,416,145,2,13,101,0,17,95,517,2
2023,Damien Harris,RB,26,94,23,1,2,16,0,2,16,110,1
2023,Damien Williams,RB,31,43,11,0,2,12,0,2,11,55,0
2023,Damiere Byrd,WR,30,0,0,0,0,0,0,2,0,0,0
2023,Daniel Bellinger,TE,23,0,0,0,25,255,0,28,134,255,0
2023,Dare Ogunbowale,RB,29,35,8,0,2,18,0,7,5,53,0
2023,Darius Slayton,WR,26,0,0,0,50,770,4,79,298,770,4
2023,Darnell Mooney,WR,26,5,2,0,31,414,1,61,181,419,1
2023,Darrell Henderson,RB,26,112,46,2,10,103,0,14,134,215,2
2023,Darren Waller,TE,31,0,0,0,52,552,1,74,211,552,1
2023,Darrynton Evans,RB,25,121,32,1,7,49,0,12,69,170,1
2023,Davante Adams,WR,31,0,0,0,103,1144,8,175,336,1144,8
2023,David Montgomery,RB,26,1015,219,13,16,117,0,24,149,1132,13
2023,David Njoku,TE,27,0,0,0,81,882,6,123,599,882,6
2023,Dawson Knox,TE,27,0,0,0,22,186,2,36,96,186,2
2023,DeAndre Carter,WR,30,18,3,0,4,39,0,7,50,57,0
2023,DeAndre Hopkins,WR,31,9,2,0,75,1057,7,137,223,1066,7
2023,DeeJay Dallas,RB,25,36,10,0,6,26,0,9,31,62,0
2023,Demarcus Robinson,WR,29,23,1,0,26,371,4,39,89,394,4
2023,Deon Jackson,RB,24,16,14,0,5,14,0,6,20,30,0
2023,Deonte Harty,WR,26,0,4,0,15,150,1,21,79,150,1
2023,Derrick Henry,RB,29,1167,280,12,28,214,0,36,275,1381,12
2023,DeVante Parker,WR,30,0,0,0,33,394,0,55,126,394,0
2023,Devin Duvernay,WR,26,15,4,0,4,18,0,9,17,33,0
2023,Devin Singletary,RB,26,898,216,4,30,193,0,38,223,1091,4
2023,DeVonta Smith,WR,25,0,0,0,81,1066,7,112,294,1066,7
2023,Diontae Johnson,WR,27,0,0,0,51,717,5,87,261,717,5
2023,DJ Chark,WR,27,0,0,0,35,525,5,66,84,525,5
2023,Donald Parham,TE,26,0,0,0,27,285,4,41,126,285,4
2023,Donovan Peoples-Jones,WR,24,0,0,0,13,155,0,25,35,155,0
2023,Drake London,WR,22,0,0,0,69,905,2,110,188,905,2
2023,Drew Sample,TE,27,0,0,0,22,163,2,27,173,163,2
2023,Durham Smythe,TE,28,0,0,0,35,366,0,43,139,366,0
2023,Dyami Brown,WR,24,0,1,0,12,168,1,23,76,168,1
2023,Elijah Mitchell,RB,25,281,75,2,6,14,0,8,26,295,2
2023,Elijah Moore,WR,23,11,9,0,59,640,2,104,191,651,2
2023,Equanimeous St. Brown,WR,27,0,0,0,5,62,0,6,7,62,0
2023,Eric Saubert,TE,29,0,0,0,3,12,0,3,6,12,0
2023,Evan Engram,TE,29,0,0,0,114,963,4,143,516,963,4
2023,Ezekiel Elliott,RB,28,642,184,3,51,313,2,65,374,955,5
2023,Foster Moreau,TE,26,0,0,0,21,193,1,25,96,193,1
2023,Garrett Wilson,WR,23,0,4,0,95,1042,3,168,327,1042,3
2023,Gary Brightwell,RB,24,19,9,0,5,47,0,7,53,66,0
2023,Geoff Swaim,TE,30,0,0,0,10,94,0,11,30,94,0
2023,George Kittle,TE,30,2,1,0,65,1020,6,90,483,1022,6
2023,George Pickens,WR,22,18,3,0,63,1140,5,106,388,1158,5
2023,Gerald Everett,TE,29,10,3,0,51,411,3,70,275,421,3
2023,Greg Dortch,WR,25,5,1,0,24,280,2,41,152,285,2
2023,Greg Dulcich,TE,23,0,0,0,3,25,0,4,5,25,0
2023,Gus Edwards,RB,28,810,198,13,12,180,0,13,145,990,13
2023,Harrison Bryant,TE,25,8,5,0,13,81,3,20,35,89,3
2023,Hayden Hurst,TE,30,0,0,0,18,184,1,32,67,184,1
2023,Hunter Henry,TE,29,0,0,0,42,419,6,61,78,419,6
2023,Hunter Renfrow,WR,28,0,0,0,25,255,0,37,152,255,0
2023,Ian Thomas,TE,27,0,0,0,5,56,0,9,33,56,0
2023,Ihmir Smith-Marsette,WR,24,74,8,1,8,51,0,10,48,125,1
2023,Isaiah Hodgins,WR,25,0,0,0,21,230,3,33,75,230,3
2023,Isaiah Likely,TE,23,0,0,0,30,411,5,40,216,411,5
2023,Isaiah McKenzie,WR,28,14,3,0,11,82,0,14,72,96,0
2023,Isiah Pacheco,RB,24,935,205,7,44,244,2,49,359,1179,9
2023,J.K. Dobbins,RB,25,22,8,1,2,15,0,3,15,37,1
2023,Ja'Marr Chase,WR,23,-6,3,0,100,1216,7,145,541,1210,7
2023,Jahan Dotson,WR,23,0,0,0,49,518,4,83,115,518,4
2023,Jake Ferguson,TE,24,0,0,0,71,761,5,102,425,761,5
2023,Jakobi Meyers,WR,27,24,4,2,71,807,8,106,242,831,10
2023,Jalen Guyton,WR,26,0,0,0,10,89,1,21,32,89,1
2023,Jalen Nailor,WR,24,0,0,0,3,29,0,6,21,29,0
2023,Jalen Reagor,WR,24,17,1,0,7,138,0,23,18,155,0
2023,Jamaal Williams,RB,28,306,106,1,18,62,0,20,87,368,1
2023,Jamal Agnew,WR,28,-2,4,0,14,225,1,21,76,223,1
2023,James Conner,RB,28,1040,208,7,27,165,2,33,221,1205,9
2023,James Cook,RB,24,1122,237,2,44,445,4,54,398,1567,6
2023,James Mitchell,TE,24,0,0,0,2,28,0,2,12,28,0
2023,James Robinson,RB,25,2,1,0,1,-2,0,1,1,0,0
2023,Jameson Williams,WR,22,29,3,1,24,354,2,42,105,383,3
2023,Jamison Crowder,WR,30,0,0,0,16,159,1,20,80,159,1
2023,Jauan Jennings,WR,26,0,0,0,19,265,1,33,89,265,1
2023,Javonte Williams,RB,23,774,217,3,47,228,2,58,301,1002,5
2023,Jaylen Waddle,WR,25,12,3,0,72,1014,4,103,421,1026,4
2023,Jaylen Warren,RB,25,784,149,4,61,370,0,74,482,1154,4
2023,Jeff Wilson,RB,28,188,41,0,14,85,0,17,69,273,0
2023,Jerick McKinnon,RB,31,60,21,1,25,192,4,32,219,252,5
2023,Jerry Jeudy,WR,24,0,0,0,54,758,2,87,323,758,2
2023,Jesper Horsted,WR,26,0,0,0,1,4,0,1,2,4,0
2023,Joe Mixon,RB,27,1034,257,9,52,376,3,64,463,1410,12
2023,John Bates,TE,26,0,0,0,19,151,0,28,65,151,0
2023,Johnny Mundt,TE,29,0,0,0,17,172,1,23,94,172,1
2023,Jonathan Taylor,RB,24,741,169,7,19,153,1,23,174,894,8
2023,Jonathan Ward,RB,26,11,3,0,0,0,0,0,0,11,0
2023,Jonathan Williams,RB,29,-2,1,0,0,0,0,1,0,-2,0
2023,Jonnu Smith,TE,28,0,1,0,50,582,3,70,357,582,3
2023,Jordan Akins,TE,31,0,0,0,15,132,0,23,58,132,0
2023,Jordan Mason,RB,24,206,40,3,3,31,0,4,23,237,3
2023,Josh Jacobs,RB,25,805,233,6,37,296,0,54,293,1101,6
2023,Josh Oliver,TE,26,0,0,0,22,213,2,28,162,213,2
2023,Josh Palmer,WR,25,6,1,0,38,581,2,61,196,587,2
2023,Josh Reynolds,WR,28,0,0,0,40,608,5,64,173,608,5
2023,Joshua Kelley,RB,26,405,107,2,8,32,0,12,39,437,2
2023,Josiah Deguara,TE,26,0,0,0,8,65,0,8,39,65,0
2023,JuJu Smith-Schuster,WR,27,0,0,0,29,260,1,47,94,260,1
2023,Julio Jones,WR,34,0,0,0,11,74,3,19,28,74,3
